id,text,created_at,source,location,retweet_count,reply_count,favorite_count,quote_count,is_quote_status
1117391797360254976,"Police are hunting a car on false plates that has been sighted in the Swallownest area within the last hour 
https://t.co/95PRlXUdF7",2019-04-14 11:38:59,TweetDeck,,6,0,4,0,False
1117361993797779456,"@cashkee Koliko 8 letnih islamskih nevest bo danes izkrvavelo?

https://t.co/MNrLZqO1Yx",2019-04-14 09:40:33,Twitter Web Client,,0,0,1,0,False
1117361779984805888,"@C_Mirkic @cashkee Koliko islamskih 8 letnih nevest bo danes izkrvavelo ?

https://t.co/MNrLZqO1Yx",2019-04-14 09:39:42,Twitter Web Client,,2,0,2,0,False
1117355527351226368,"@roninmaan @se_vraca @cashkee @DomovinskaLiga @strankaSDS @miran_lipovec Jo naravnost obožuje.Tako je za sklepati na podlagi njihovega odnosa do islama.

https://t.co/MNrLZqO1Yx",2019-04-14 09:14:51,Twitter Web Client,,0,0,0,0,False
1117355166653718528,"@se_vraca @DomovinskaLiga @strankaSDS @miran_lipovec @roninmaan Tvoje mnenje šteje toliko kot moje,nič več nič manj. Modela ,ki je odprl temo na račun religije ,konkretno zlorab v RKC, sem želel povprašati za mnenje o veliko hujših zlorabah v islamu in če se s tem kaj ukvarja,ali pa je njegov cilj izključno RKC

https://t.co/MNrLZqO1Yx",2019-04-14 09:13:25,Twitter Web Client,,0,0,1,0,False
1117309773358292992,MPs support Sheffield MP and Rotherham child abuse survivors’ bid to strip rights of rapist fathers https://t.co/61nRfkQIiH,2019-04-14 06:13:03,Graphene,,0,0,1,0,False
1117300841516425216,"@ceri_black @Bmac0507 @benshapiro Much like when Muslims in your country commit a crime, and they just call them Asians or flat out hide it, the US sometimes omits the descriptions pf perpetrators to hide further interest in crime statistics. This is becoming like Britain's ""Rotherham scandals"".",2019-04-14 05:37:33,Twitter for Android,,0,0,18,0,False
1117188060532346885,"No surprise to see Rotherham Council aiding this filth. 

Rapists who father children as result of crimes should be blocked from automatic parental rights, MP says https://t.co/GY1jaH8Zhr",2019-04-13 22:09:24,Twitter Web App,,0,0,0,0,False
1117095946058379264,"@theobiddle @UKIP Rotherham’s Labour led council combined with a staggering culture of denial allowed more than 1,400 vulnerable girls to be routinely abused by gangs of Asian men, a withering report has concluded.

https://t.co/CetR5Ij2D8",2019-04-13 16:03:22,Twitter Web Client,,0,0,0,0,False
1117033641304043520,"@Khaleesi_Rises @jordanfurniss @BBCTwo @BBCNewsnight @afuahirsch They weren't all born in Britain. I, thankfully live in the USA.

https://t.co/fb2GhPjLzn",2019-04-13 11:55:48,Twitter Web App,,0,0,0,0,False
1117032961659031552,@Buckethandle @Nigel_Farage Oh! Im so sorry ! I see u like the idea of shariha law and halal meat SLAUGHTER then? And rotherham and telford never happened?knife and crime up 300%in 10 years? Now that sure is clever of u:😀carry on regardless? Mmmmm !Ok,2019-04-13 11:53:06,Twitter for Android,,0,0,0,0,False
1116843888982024192,"Rotherham Mum?

'The 38-year-old, originally from Slovakia'

#DiversityIsOurStrength 

https://t.co/fPo7F5vq0j",2019-04-12 23:21:47,Twitter for Android,,0,0,0,0,False
1116786882082430976,@asimsiddiqi6879 @MarianaSteal @hand_ofjustice @woodymumster @dr_strangerman @FahAunty @Wheres_Tommy @ExposingBF @mistamarmite @MyViews41820145 @EDLnotinPreston @LittleBritFirst @lizziedearden @LouiseRawAuthor @DrEllaC @LucyLou25967015 @MichaelRosenYes @Resisting_Hate_ And you are quite correct to show us that it’s heinous! Abuse know no Colour . But more organise d Asian gangs are becoming prolific https://t.co/KRRvAsWOq5,2019-04-12 19:35:16,Twitter for iPhone,,0,0,0,0,False
1116780411873570816,@TjayJT @WarriorGoddessX @ZafLFC1738 @GenuineRebel @behalalorg @jamesabba1 @deestyles1 @ahmed_tr5 @Lexi63496061 @wonkaswife2 @DICS131294 @CognitiveSoc @TomPain29926630 @aim4globalpeace @NazShahBfd @theresa_may @APPGBritMuslims @SadiqKhan @rizwanwadan @SayeedaWarsi @mcb @appghatecrime @bco @kwilliam111 @concretemilk @CultExpert @Iram_Ramzan @GSpellchecker @G_S_Bhogal @TrojanManifesto @UN @QuilliamOrg https://t.co/QSgFyxav6R,2019-04-12 19:09:33,Twitter Web Client,,0,0,0,0,False
1116762953481707520,"RT @samcoopernews: Alena Grlakova's body was found on Monday - more than three months after she was murdered
https://t.co/7G8jxWDbhJ",2019-04-12 18:00:11,Twitter for Android,,2,0,0,0,False
1116728947520278529,"@AudreyR55774342 @GammonStake Rotherham tip of berg! 900 &amp; counting child abuse cases in Sheffield. ""All"" Labour run authorities are ghetto infested, crime ridden, no-go area cesspits, urgently in need of political fumigation??",2019-04-12 15:45:03,Twitter for Android,,0,0,2,0,False
1116690538596585472,"RT @samcoopernews: Alena Grlakova's body was found on Monday - more than three months after she was murdered
https://t.co/7G8jxWDbhJ",2019-04-12 13:12:26,Twitter Web Client,,2,0,0,0,False
1116690402046828545,RT @SheffieldStar: Police need to find this man #Rotherham https://t.co/Qkn7YS7Qun,2019-04-12 13:11:53,Twitter for Android,,1,0,0,0,False
1116689302933725184,Police need to find this man #Rotherham https://t.co/Qkn7YS7Qun,2019-04-12 13:07:31,TweetDeck,,1,0,0,0,False
1116687526293590017,"Alena Grlakova's body was found on Monday - more than three months after she was murdered
https://t.co/9JKnY9KWOy",2019-04-12 13:00:27,TweetDeck,,0,0,0,0,False
1116687488087678979,"Alena Grlakova's body was found on Monday - more than three months after she was murdered
https://t.co/7G8jxWDbhJ",2019-04-12 13:00:18,TweetDeck,,2,0,0,0,False
1116635988565143553,"Duo in court over #Rotherham robbery 
https://t.co/lAzvBzQN0R",2019-04-12 09:35:40,TweetDeck,,0,0,0,0,False
1116635966578601984,"Duo in court over #Rotherham robbery 
https://t.co/REksLqeaQH",2019-04-12 09:35:35,TweetDeck,,0,0,0,0,False
1116635376783904773,@WarriorGoddessX @FerdiTooFast @yelloflash29 @DICS131294 @ZafLFC1738 @wonkaswife2 @TomPain29926630 @behalalorg @CognitiveSoc @aim4globalpeace @NazShahBfd @theresa_may @APPGBritMuslims @SadiqKhan @rizwanwadan @SayeedaWarsi @mcb @appghatecrime @bco @kwilliam111 @concretemilk @CultExpert @Iram_Ramzan @GSpellchecker @G_S_Bhogal @deestyles1 @TrojanManifesto @UN But the caller reiterated my exact point ?! Never before have there been so many ORGANISED Asian grooming gangs .. https://t.co/jlrrpuZJ8V,2019-04-12 09:33:14,Twitter for iPhone,,0,0,0,0,False
1116635013020307456,The inquest is due to be opened next week #Rotherham https://t.co/TrDWRkVzx5,2019-04-12 09:31:47,TweetDeck,,0,0,0,0,False
1116634978874482689,The inquest is due to be opened next week #Rotherham https://t.co/1hWiqOeFPW,2019-04-12 09:31:39,TweetDeck,,0,0,0,0,False
1116620031985479683,"@HayleyT29340931 @lizziedearden Why is mike so obsessively interested in everything TR says or does?What is mike hiding?Something isn’t right here,Lizzie you wrote this,the more people that know what goes on the better we can keep our children safe it’s an insidious ideology is it not ? https://t.co/vUCwiCScW8",2019-04-12 08:32:16,Twitter for iPhone,,0,0,0,0,False
